,Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",Vclay
601,Well_no_31,3175,3825,3048.94,0.15914,238.349838931126,7147598.765,Sandstone,2.428158719530475,2524.9731663689668,24.73485390352269,1979.177688764781,9.511448145261902,0.0
602,Well_no_31,3175,3825,3049.44,0.1648099999999999,199.87851940043427,6850200.312999999,Sandstone,1.7810070963127418,3801.438047686039,25.737211069661,1728.6407783398793,4.978729240117677,0.0
603,Well_no_31,3175,3825,3049.94,0.16854,202.51334704447925,6940702.632999999,Sandstone,2.071420690658454,3225.113713295049,23.90397122551589,1663.7430493724994,5.6588156872994775,0.0
604,Well_no_31,3175,3825,3050.44,0.17149,254.9125018875248,7026076.482000003,Sandstone,1.5604964295863737,4514.757566860127,30.40872309897529,1670.6013861515796,4.131703866665049,0.0
605,Well_no_31,3175,3825,3050.94,0.16295,218.02624334265184,7150054.469,Sandstone,1.7463328447629929,4157.007284856847,28.8564786149918,1941.8373898829664,4.162612421061727,0.0
606,Well_no_31,3175,3825,3051.44,0.07198,38.175161628063904,7613606.152000003,Shale,1.8591786484055213,4249.685219151111,32.87796669800313,1791.0159561718033,5.963758287938823,1.0
607,Well_no_31,3175,3825,3051.94,0.06295,56.44757850823289,7778455.085,Shale,1.6678230879246505,4324.631707107361,35.7709079459459,1616.598043089347,4.468052271169444,1.0
608,Well_no_31,3175,3825,3052.44,0.06674,31.223601684589653,7807141.477000001,Shale,1.634556653446129,4585.270138176104,38.45640638179145,1803.8207197319105,4.527872254742871,1.0
609,Well_no_31,3175,3825,3052.94,0.12522,51.54680148827372,7193474.1687623,Shaly sandstone,2.1469599433885134,3121.014756803265,24.21242278760601,1576.8237823440554,7.38781866208393,0.3333
610,Well_no_31,3175,3825,3053.44,0.12965,56.967533568431826,7348379.005,Shaly sandstone,2.1259594334884,2977.825230897329,24.21277758280221,1774.8606484422637,5.9630901001132095,0.3333
611,Well_no_31,3175,3825,3053.94,0.12963,84.65202380705469,6951686.89,Shaly sandstone,1.85761958261548,3625.2186777376646,24.41322751198414,1558.745856114314,6.554294436720112,0.3333
612,Well_no_31,3175,3825,3054.44,0.13495,88.11598894248426,7453950.419,Shaly sandstone,1.8684576265221688,4154.384040944953,32.295233953039315,1523.3380604676736,5.586543878373865,0.3333
613,Well_no_31,3175,3825,3054.94,0.13671,63.83833202065997,7397511.408,Shaly sandstone,1.7156535535283504,4480.064745877552,33.38073078564452,1778.0509383153958,5.219258974130648,0.3333
614,Well_no_31,3175,3825,3055.44,0.14048,90.32450602796449,7239403.052699097,Sandstone,1.6449571924291138,4440.730434091525,31.93164271796548,1728.1044902081353,4.933109044065291,0.0
615,Well_no_31,3175,3825,3055.94,0.14754,138.29808979254022,7139650.848999999,Sandstone,1.9044635870176556,3721.760946764568,26.37968603109904,,5.484722021459612,0.0
616,Well_no_31,3175,3825,3056.44,0.14881,126.37279424050001,7236141.23,Sandstone,2.3894594844402404,3180.25340175347,19.2926147604222,1746.0862668302912,7.3856016478175395,0.0
618,Well_no_31,3175,3825,3057.44,0.07254,53.61629708300223,7898603.461,Shale,1.4743901827877015,5573.058690650918,43.882371212165616,1718.7304460744385,4.355399239748204,1.0
619,Well_no_31,3175,3825,3057.94,0.0718299999999999,53.85452769022961,7634412.379,Shale,1.4305665218129897,5300.834424671154,40.197267813774594,1755.3295174690734,3.965308136420106,1.0
620,Well_no_32,2125,7825,3053.29,0.16072,131.1986388311652,7145662.649,Shaly sandstone,1.9752245876463148,3443.402645377276,23.42028095254113,1552.3665706575116,7.210127475054258,0.3333
621,Well_no_32,2125,7825,3053.79,0.15991,221.165863740178,7274333.4070000015,Sandstone,1.8825231223035133,3325.910486031188,29.31555397606815,1414.831834055891,3.7683390009242816,0.0
622,Well_no_32,2125,7825,3054.29,0.15877,193.41671788784905,6976577.744,Sandstone,1.7189679525946884,4157.136419417971,25.66382688441888,1634.4626927215634,4.253331380775749,0.0
623,Well_no_32,2125,7825,3054.79,0.16502,200.7228272899465,6883354.266,Sandstone,2.103011038938277,2757.581901387292,21.93012551860764,1820.9498816392622,6.973286968999617,0.0
624,Well_no_32,2125,7825,3055.29,0.16441,182.4171293576402,6934519.124,Sandstone,1.5856583294246152,4583.451808812698,31.41123998642733,1747.2212996008886,4.8406696339948825,0.0
625,Well_no_32,2125,7825,3055.79,0.15631,142.8423747892388,7333321.677999997,Sandstone,2.196924084493597,3119.190149650632,21.374637167402664,1687.414465863067,5.519567947498201,0.0
626,Well_no_32,2125,7825,3056.29,0.0451,26.067517441534985,7794555.241,Shale,1.517400794299382,5033.847377518463,39.08096462886604,1838.1466126056368,6.520210191565691,1.0
627,Well_no_32,2125,7825,3056.79,,68.91696792302281,7563588.384,Shaly sandstone,1.8133882627615323,4278.583103263119,30.56134974775681,1794.1082436804709,6.128430230650872,0.3333
628,Well_no_32,2125,7825,3057.29,0.09676,,7749982.7,Shaly sandstone,3.013048575704249,3116.7138788407174,29.268468837704248,,6.1991744615837785,0.3333
629,Well_no_32,2125,7825,3057.79,0.05022,49.175506514252795,7959446.043,Shale,2.796314935330313,3363.056799658781,31.62674426764929,1528.369441402275,5.40161294616822,1.0
630,Well_no_32,2125,7825,3058.29,0.04798,65.54677841967747,7664351.174,Shale,1.9803828914228072,4500.816659088184,40.11731055126998,1621.9566690625013,4.290516053825332,1.0
631,Well_no_32,2125,7825,3058.79,0.08083,60.29225860779967,7730712.346,Sandy shale,3.488221885536004,1661.8284963753283,9.633331517866381,1770.6897630623505,11.527789497337537,0.6667
632,Well_no_32,2125,7825,3059.29,0.05018,40.20663697493562,7286673.982616996,Shale,1.7453430478431842,4678.519447967879,31.211634615491747,1790.9702559385246,5.598317780110151,1.0
633,Well_no_32,2125,7825,3059.79,0.05221,65.43310002821835,7620323.118,Shale,1.7463619829451182,4072.053477957537,29.701984726703905,1776.0857842851856,4.8581357278044415,1.0
634,Well_no_32,2125,7825,3060.29,0.12137,51.58453108574809,7435283.585,Shaly sandstone,2.2739309570480275,3460.3786223444704,25.627399280658608,1716.6559406839438,6.7010644616895885,0.3333
635,Well_no_32,2125,7825,3060.79,0.12779,77.33618903925662,7257665.881718773,Shaly sandstone,1.891126835136,3864.9230099253937,27.57269155699269,1777.46006443383,6.6676447352566175,0.3333
636,Well_no_32,2125,7825,3061.29,0.13252,62.638021935878086,7349071.779,Shaly sandstone,2.2196778989674035,3550.3302061385816,25.856101901645808,1808.764407565204,5.860979723083372,0.3333
637,Well_no_32,2125,7825,3061.79,0.1375,101.49165280462108,7156916.382,Sandstone,2.0257893175862964,4182.579788374167,26.449056448683127,1594.476240326161,6.7592454598672775,0.0
638,Well_no_32,2125,7825,3062.29,0.13632,77.31787174899098,7384328.33,Shaly sandstone,2.065130218862068,3357.766395573865,25.390867467832926,1739.4663835493277,6.053146225475932,0.3333
639,Well_no_32,2125,7825,3062.79,0.14242,,7382181.748,Shaly sandstone,2.1625680231845616,3261.0069321787523,24.839625009255386,,,0.3333
640,Well_no_33,2975,5925,3047.87,0.13377,84.2461395547532,7466699.214,Shaly sandstone,1.846135660114372,4095.412258691653,29.37856631667588,1673.3494849653796,4.366160507013978,0.3333
641,Well_no_33,2975,5925,3048.37,0.1314,84.79245811091938,7341944.8089999985,Shaly sandstone,1.8709957289943653,4401.591341607016,29.61774865759339,1709.5759256383856,5.3099874686628725,0.3333
642,Well_no_33,2975,5925,3048.87,,138.6373481809914,7120084.455,Sandstone,2.0239494402535523,3758.469076692156,28.0364141265414,1645.460609805688,6.937090435596717,0.0
643,Well_no_33,2975,5925,3049.37,,,7234164.9410000015,Sandstone,2.4426433442210143,3440.1521844875097,28.907821853833205,1693.6547309317507,7.006640232105425,0.0
644,Well_no_33,2975,5925,3049.87,0.14267,119.68277923416291,7050487.991,Sandstone,2.3751601556757627,2680.2479949126778,20.792155937764765,1698.2159283730764,6.849813059961016,0.0
645,Well_no_33,2975,5925,3050.37,0.141,93.02233951430789,7425113.337999999,Sandstone,1.7410319305836164,4141.791546921479,31.89673085399952,1661.6276478537447,5.3965407619186365,0.0
646,Well_no_33,2975,5925,3050.87,0.14877,127.32369887835969,7085551.791,Sandstone,2.3526457443318867,3148.789778366149,23.30998222636433,1637.2055394261467,5.720859779387126,0.0
647,Well_no_33,2975,5925,3051.37,0.15023,129.0529798616364,7082259.715,Sandstone,1.9397312493809624,3634.730206697592,26.517639213908325,1769.0839684498717,5.4322736232592845,0.0
648,Well_no_33,2975,5925,3051.87,0.05479,79.89912439143203,8059075.163,Shale,1.7124859425519543,,,1707.7158704698038,3.781562312243744,1.0
649,Well_no_33,2975,5925,3052.37,,,7847493.601,Shale,1.7711889570523622,4371.206734453644,33.84290145356638,1899.2198722223147,6.388742548824756,1.0
650,Well_no_33,2975,5925,3052.87,0.1250099999999999,82.96388971494973,7035879.911,Sandstone,1.6079260296366833,4364.662435929323,30.631438156818657,1700.7453811147586,3.0177312307346007,0.0
651,Well_no_33,2975,5925,3053.37,0.13365,75.48908801371017,7530880.029,Shaly sandstone,2.3382408884403247,3624.724525281418,26.16125100736085,1631.5550555236732,6.224331538599943,0.3333
652,Well_no_33,2975,5925,3053.87,0.13293,70.74121131491813,7540962.57,Shaly sandstone,2.020471406129313,3948.464173141905,28.674712208575805,1776.6624267401537,6.095234618985916,0.3333
653,Well_no_33,2975,5925,3054.37,0.13914,63.248235160902965,7543271.012,Shaly sandstone,1.4883719982058785,4436.113722914236,29.289828776129863,1768.3594555422076,5.563570094603853,0.3333
654,Well_no_33,2975,5925,3054.87,0.1379099999999999,82.64868847065976,7189776.102999999,Shaly sandstone,1.740283363904824,4278.918215884746,32.39792791149727,1578.2387039058517,6.336408223156433,0.3333
655,Well_no_33,2975,5925,3055.37,0.14186,125.45354498307853,7231490.953,Sandstone,1.6593145666340412,4608.141985247405,29.91765543649793,1759.1198894068189,4.6528570083063245,0.0
656,Well_no_33,2975,5925,3055.87,0.14753,146.87036087465745,7050717.781,Sandstone,1.997667999910629,3793.9791995679134,29.398772232881456,1712.911203862586,5.014622270900131,0.0
657,Well_no_33,2975,5925,3056.37,0.15667,156.1152791821176,7066218.618,Sandstone,2.077889087507045,3006.161879339939,25.485420590199656,1742.5662512098618,6.577640604898511,0.0
658,Well_no_33,2975,5925,3056.87,,,7908074.527000003,Shale,1.4358651807641234,,,1578.6590170938712,4.195736462702901,1.0
659,Well_no_33,2975,5925,3057.37,0.06724,59.63537393962671,7773552.9410000015,Shale,1.4599132792699605,5245.568312698563,43.291735668190746,1546.565361932839,3.491914627117914,1.0
660,Well_no_34,4975,4175,3046.38,0.06125,25.180217312787605,7905667.262999997,Sandy shale,3.067700151431939,2416.100471060307,17.90782690138339,1637.7893646648688,8.228657781225865,0.6667
661,Well_no_34,4975,4175,3046.88,0.1221,54.56196370498703,7417444.597,Shaly sandstone,1.635434432240222,3966.921952877032,25.735964520475783,1792.0052434106483,4.875654357007073,0.3333
662,Well_no_34,4975,4175,3047.38,,,7298256.887,Shaly sandstone,1.9327847275965069,4267.8590629071805,24.15626579438561,1688.6305591006844,3.2247259047630563,0.3333
663,Well_no_34,4975,4175,3047.88,0.13518,,7289970.722,Sandstone,,4634.6870963798165,,1783.37879515724,3.152764415129395,0.0
664,Well_no_34,4975,4175,3048.38,0.13982,100.40153157837815,7320239.8089999985,Sandstone,1.4945778896123902,3938.8672375611714,23.18789039159701,1761.5949148289535,5.910031392987403,0.0
665,Well_no_34,4975,4175,3048.88,0.0591,20.04515421299272,7947624.301,Sandy shale,2.9676930348151287,2805.005929458538,21.930755850247227,1474.2342351566197,7.656277207154214,0.6667
666,Well_no_34,4975,4175,3049.38,0.12413,42.760885323480345,7559561.726,Shaly sandstone,1.9917008606147568,3674.753166406072,28.38442799020436,1672.950288481328,6.105048685872812,0.3333
667,Well_no_34,4975,4175,3049.88,0.1313099999999999,67.50636875080743,7504575.873,Shaly sandstone,2.0122964018187366,3078.960345525873,29.873260227946385,1764.8488224729058,6.267682228947952,0.3333
668,Well_no_34,4975,4175,3050.38,0.12793,91.2262685353363,7405890.53,Shaly sandstone,2.0215380892992827,3298.8827324098293,27.950261143743106,1535.9275934951715,5.7955872089640526,0.3333
669,Well_no_34,4975,4175,3050.88,0.13664,,7302232.955,Shaly sandstone,1.4385537747716937,4667.505889822698,31.33977327282548,1607.458598399107,,0.3333
670,Well_no_34,4975,4175,3051.38,0.13867,96.34053236410031,6951739.351,Sandstone,1.7284690784159475,4004.8183647700134,27.72217254000585,1635.4875818968962,4.623343021726557,0.0
671,Well_no_34,4975,4175,3051.88,0.14407,121.21707715934326,7196924.28063106,Sandstone,2.3392409701281087,3190.6340909819646,23.813814377094722,1790.325669548375,7.49788955447891,0.0
672,Well_no_34,4975,4175,3052.38,0.1522,,7171311.845,Sandstone,,,,1631.430360913842,5.521306985530116,0.0
673,Well_no_34,4975,4175,3052.88,0.06406,21.917835300817192,7827231.044,Sandy shale,3.6563509105503087,2225.0026111311468,18.10126471166032,1762.7549640755103,8.946880397193466,0.6667
674,Well_no_34,4975,4175,3053.38,0.13026,70.19610852440584,7376355.337999999,Shaly sandstone,2.0783073737858864,3449.8202232310828,25.77951341909944,1752.9821494555536,6.090671627482902,0.3333
675,Well_no_34,4975,4175,3053.88,0.13709,75.5844140074933,7244941.771000002,Shaly sandstone,1.9668097374084408,3381.717814370747,27.14897947915459,1426.9297482714921,4.0046773732033225,0.3333
676,Well_no_34,4975,4175,3054.38,0.14457,107.18220206838994,7202000.825,Shaly sandstone,1.6528528142407022,4069.483331672776,33.52714186959049,1461.2352954069663,5.560009320878968,0.3333
678,Well_no_34,4975,4175,3055.38,0.07493,36.738077431962125,7709500.408,Sandy shale,3.1476437388669005,2758.850963717331,15.76730724214874,1703.4994589634653,9.048929908310006,0.6667
679,Well_no_34,4975,4175,3055.88,0.14037,78.94039254683075,7188089.5,Shaly sandstone,1.6827076264879892,4509.626605521953,30.516338345247764,1678.3173684011704,5.610267011242534,0.3333
680,Well_no_35,2225,2775,3052.56,0.18535,421.107259936406,6832361.2420000015,Sandstone,1.916385357461574,3439.9584082706115,27.27909325187641,1552.778052320395,4.6206344493946805,0.0
681,Well_no_35,2225,2775,3053.06,,35.60850663223033,7690258.1510000015,Shale,1.5338765216098804,5059.0966941514425,39.25874029678954,1590.8016903979224,4.6742737724207934,1.0
682,Well_no_35,2225,2775,3053.56,,,7589194.214,Shale,1.5013852874189506,5109.288770528538,38.62389828169506,1747.6133749966525,5.613007278208263,1.0
683,Well_no_35,2225,2775,3054.06,0.0559,49.3598439905766,8047811.251,Shale,1.7225789072366218,4399.300243050595,36.09475278332271,1686.6766153111496,5.418967227561458,1.0
684,Well_no_35,2225,2775,3054.56,0.10408,51.971587908856776,7479800.102000001,Shaly sandstone,1.7259247445416073,4163.80493053576,29.922825883916058,1604.051235450961,5.276411906769591,0.3333
685,Well_no_35,2225,2775,3055.06,0.10698,51.07530345405387,7408387.268999997,Shaly sandstone,2.0527168583603994,3606.539707379876,30.49562178408752,1550.3705610058344,5.315808567430149,0.3333
686,Well_no_35,2225,2775,3055.56,0.10996,41.95269090559222,7429688.745,Shaly sandstone,2.174908223189961,3245.1351853130377,27.232506291434568,1814.5108032290595,5.547251648357228,0.3333
687,Well_no_35,2225,2775,3056.06,0.05977,67.41917750495618,8105958.524,Shale,1.944316365515796,4362.4951668623535,32.577464556441434,1874.070380003697,6.828710870134759,1.0
688,Well_no_35,2225,2775,3056.56,0.05814,56.69920909801778,7687329.922999999,Shale,1.6996192955753282,4601.34706054593,32.98530588233461,1658.4650272318656,3.946317702948425,1.0
689,Well_no_35,2225,2775,3057.06,0.13066,39.10205039040925,7338885.028,Shaly sandstone,2.1927252807165822,3276.147362388869,23.534830796459268,1514.1814541975464,5.876960520448108,0.3333
690,Well_no_35,2225,2775,3057.56,0.13338,48.839852274333296,7432148.385,Shaly sandstone,1.6683154912103957,4324.334696858626,31.19728375632009,1844.7445775155688,6.284488567244999,0.3333
691,Well_no_35,2225,2775,3058.06,0.13498,99.13465694361044,7373582.103999997,Sandstone,2.3903923757434136,2910.176554141343,20.244537987523618,1713.3884980335004,8.083293804864919,0.0
692,Well_no_35,2225,2775,3058.56,0.13687,109.42613276449056,7180984.687999999,Sandstone,2.369661772743102,3455.366316235866,20.84775999711765,1815.207094246124,8.86996222437966,0.0
693,Well_no_35,2225,2775,3059.06,0.14268,117.03463965576185,7465187.387,Sandstone,2.3860896127406086,2804.880881368501,18.772218241578848,1672.1324067048415,7.677831432299675,0.0
694,Well_no_35,2225,2775,3059.56,0.14106,99.50741067976907,7598513.524,Sandstone,2.1401808897279,3969.865023372584,25.16044396560048,1603.6611048231332,7.343290070806668,0.0
695,Well_no_35,2225,2775,3060.06,0.15778,192.7463680458271,7244760.036,Sandstone,2.0490099059873152,4091.228608125471,34.296638280478504,1522.804939373685,4.577330517428739,0.0
696,Well_no_35,2225,2775,3060.56,,119.0651514007134,7021701.509,Sandstone,2.08060409026525,3555.489241904357,26.301964407892125,1729.0484320152054,6.164380260753207,0.0
697,Well_no_35,2225,2775,3061.06,0.15827,,7134505.996,Sandstone,1.4553347816617737,4791.910324007865,33.41798601705443,,3.374495707368176,0.0
698,Well_no_35,2225,2775,3061.56,0.16423,203.52260429938696,6993576.036,Sandstone,1.7520212515432871,4268.3808978916695,35.03882711137271,1618.5066191287176,4.7846651906657005,0.0
699,Well_no_35,2225,2775,3062.06,0.16474,221.51635910420828,7063060.217,Sandstone,1.8251295261289149,3332.238179094223,25.71327122497809,1669.9023210961084,4.305387655903643,0.0
700,Well_no_36,5875,7375,3050.45,0.0762,58.2104119991512,7523701.937000001,Sandy shale,3.4405786174611586,1667.0913494235049,9.56203396151602,1755.828236183284,10.6070726534728,0.6667
701,Well_no_36,5875,7375,3050.95,0.09719,49.32442568460552,7463657.961,Shaly sandstone,1.764174452220861,3558.3706671152004,22.33798009762484,1648.793508374374,6.469382228028477,0.3333
702,Well_no_36,5875,7375,3051.45,0.06934,10.235920851071642,7875639.751,Sandy shale,2.720810722569984,2898.53257267331,22.654695301752746,1759.2297875971194,6.5082544829475895,0.6667
703,Well_no_36,5875,7375,3051.95,0.07001,18.00649068584958,7826522.942000003,Sandy shale,2.5748236997519567,3107.471558560541,24.04881889020553,1465.5169592529446,7.64939258717267,0.6667
704,Well_no_36,5875,7375,3052.45,0.07322,47.24232530684919,7964148.062999999,Sandy shale,3.296616598883805,2277.195889881813,18.3083600960358,1602.2128122099573,9.772891309271795,0.6667
